audio_filepath	transcript	duration
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0004.flac	father wendy cried shocked but still the cloud was on him he knew he was behaving unworthily but he could not help it we could lie doubled up said nibs i always cut their hair myself said wendy	14.825
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0005.flac	george missus darling exclaimed pained to see her dear one showing himself in such an unfavourable light then he burst into tears and the truth came out he was as glad to have them as she was he said	14.64
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0006.flac	but he thought they should have asked his consent as well as hers	3.195
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0007.flac	i don't think he is a cypher tootles cried instantly do you think he is a cypher curly no i don't do you think he is a cypher slightly rather not twin what do you think	12.07
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0011.flac	that is what she did hullo wendy good bye he said oh dear are you going away yes you don't feel peter she said falteringly	12.92
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0012.flac	that you would like to say anything to my parents about a very sweet subject no about me peter no missus darling came to the window	13.005
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0013.flac	would you send me to school he inquired craftily yes and then to an office i suppose so	7.635
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0015.flac	and missus darling stretched out her arms to him but he repulsed her keep back lady	5.03
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0018.flac	i shall have tink tink can't go a twentieth part of the way round she reminded him a little tartly	6.36
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0019.flac	tink called out from somewhere round the corner it doesn't matter peter said o peter you know it matters	6.775
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0020.flac	may i mummy certainly not i have got you home again and i mean to keep you but he does so need a mother so do you my love oh all right peter said as if he had asked her from politeness merely	13.34
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0021.flac	long in coming but this promise sent peter away quite gay again	4.41
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0023.flac	the kiss that had been for no one else peter took quite easily funny but she seemed satisfied of course all the boys went to school	10.35
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0024.flac	but it was too late now and soon they settled down to being as ordinary as you or me or jenkins minor	5.515
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0025.flac	in time they could not even fly after their hats want of practice they called it but what it really meant was that they no longer believed michael believed longer than the other boys	12.695
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0027.flac	she had looked forward to thrilling talks with him about old times but new adventures had crowded the old ones from his mind who is captain hook	9.04
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0028.flac	when she spoke of the arch enemy don't you remember she asked amazed how you killed him and saved all our lives i forget them after i kill them he replied carelessly when she expressed a doubtful hope that tinker bell would be glad to see her he said	14.65
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0030.flac	but they are so little that a short time seems a good while to them wendy was pained too to find that the past year was but as yesterday to peter	8.56
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0033.flac	peter came next spring cleaning and the strange thing was that he never knew he had missed a year that was the last time the girl wendy ever saw him for a little longer she tried for his sake not to have growing pains	14.795
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0034.flac	and she felt she was untrue to him when she got a prize for general knowledge but the years came and went without bringing the careless boy and when they met again wendy was a married woman and peter was no more to her	13.055
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0036.flac	all the boys were grown up and done for by this time so it is scarcely worth while saying anything more about them you may see the twins and nibs and curly any day going to an office each carrying a little bag and an umbrella	12.61
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0037.flac	you see that judge in a wig coming out at the iron door that used to be tootles the bearded man who doesn't know any story to tell his children	8.835
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0038.flac	and always had an odd inquiring look	2.42
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0039.flac	when she was old enough to ask them they were mostly about peter pan she loved to hear of peter and wendy told her all she could remember in the very nursery from which the famous flight had taken place	11.77
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0040.flac	who was no longer fond of stairs missus darling was now dead and forgotten there were only two beds in the nursery now jane's and her nurse's and there was no kennel for nana also had passed away	13.13
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0041.flac	she died of old age and at the end she had been rather difficult to get on with being very firmly convinced that no one knew how to look after children except herself once a week jane's nurse had her evening off	13.255
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0042.flac	and then it was wendy's part to put jane to bed that was the time for stories it was jane's invention to raise the sheet over her mother's head and her own thus making a tent	10.785
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0043.flac	i don't think i see anything to night says wendy with a feeling that if nana were here she would object to further conversation yes you do says jane	9.175
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0044.flac	that is a long time ago sweetheart says wendy ah me how time flies does it fly asks the artful child the way you flew when you were a little girl	10.95
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0045.flac	why can't you fly now mother because i am grown up dearest when people grow up they forget the way why do they forget the way because they are no longer gay and innocent and heartless	12.935
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0046.flac	it is only the gay and innocent and heartless who can fly what is gay and innocent and heartless	6.45
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0047.flac	or perhaps wendy admits she does see something i do believe she says that it is this nursery i do believe it is says jane go on	11.59
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0048.flac	they are now embarked on the great adventure of the night when peter flew in looking for his shadow	4.99
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0049.flac	you have missed a bit interrupts jane who now knows the story better than her mother when you saw him sitting on the floor crying what did you say i sat up in bed and i said boy why are you crying	14.11
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0050.flac	yes that was it says jane with a big breath and then he flew us all away to the neverland and the fairies and the pirates and the redskins and the mermaid's lagoon	10.92
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0051.flac	yes which did you like best of all i think i liked the home under the ground best of all	7.06
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0053.flac	wendy said it with a smile she was as grown up as that what did his crow sound like jane asked one evening it was like this wendy said	10.23
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0054.flac	trying to imitate peter's crow no it wasn't jane said gravely	4.16
/home4/khanhnd/LibriSpeech/train-clean-100/1040/133433/1040-133433-0056.flac	wendy was sitting on the floor very close to the fire so as to see to darn for there was no other light in the nursery and while she sat darning she heard a crow then the window blew open as of old	12.675
